logger,date,temp,Temp.Out,Out.Hum,Wind.Speed,Heat.Index,Rain,Solar.Rad.,Area,Humidity.sensor,Floor,Floor.on.top,Roof.structure,Wall.material,Fan,Evaporative.cooler,Flowing.ventilation,LCZ
X10706842,07/06/16,32.6,36.8,73,1.3,45.6,0,763,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,07/06/16,,36.8,73,1.3,45.6,0,763,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,07/06/16,32.1,36.8,73,1.3,45.6,0,763,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,07/06/16,39.5,36.8,73,1.3,45.6,0,763,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,07/06/16,36.1,36.8,73,1.3,45.6,0,763,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,07/06/16,33.5,36.8,73,1.3,45.6,0,763,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,07/06/16,33.1,36.8,73,1.3,45.6,0,763,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,07/06/16,34.3,36.8,73,1.3,45.6,0,763,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,07/06/16,33.3,36.8,73,1.3,45.6,0,763,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,07/06/16,36.2,36.8,73,1.3,45.6,0,763,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,07/06/16,34.8,36.8,73,1.3,45.6,0,763,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,07/06/16,40.7,36.8,73,1.3,45.6,0,763,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,07/06/16,38.3,36.8,73,1.3,45.6,0,763,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,07/06/16,32.9,36.8,73,1.3,45.6,0,763,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,07/06/16,34.7,36.8,73,1.3,45.6,0,763,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,07/06/16,41.4,36.8,73,1.3,45.6,0,763,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,07/06/16,36.5,36.8,73,1.3,45.6,0,763,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,07/06/16,35.1,36.8,73,1.3,45.6,0,763,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,07/06/16,37.7,36.8,73,1.3,45.6,0,763,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,07/06/16,36.1,36.8,73,1.3,45.6,0,763,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,07/06/16,38.2,36.8,73,1.3,45.6,0,763,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,07/06/16,31.9,36.8,73,1.3,45.6,0,763,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,07/06/16,37.1,36.8,73,1.3,45.6,0,763,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,07/06/16,33.9,36.8,73,1.3,45.6,0,763,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,07/06/16,33.5,36.8,73,1.3,45.6,0,763,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,07/06/16,39.2,36.8,73,1.3,45.6,0,763,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,08/06/16,32.8,39.2,55,1.3,45.5,0,754,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,08/06/16,34.2,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,08/06/16,36,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,08/06/16,37.8,39.2,55,1.3,45.5,0,754,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,08/06/16,38.2,39.2,55,1.3,45.5,0,754,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,08/06/16,,39.2,55,1.3,45.5,0,754,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,08/06/16,,39.2,55,1.3,45.5,0,754,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,08/06/16,43.3,39.2,55,1.3,45.5,0,754,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,08/06/16,34,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,08/06/16,36.4,39.2,55,1.3,45.5,0,754,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,08/06/16,32.1,39.2,55,1.3,45.5,0,754,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,08/06/16,34.4,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,08/06/16,,39.2,55,1.3,45.5,0,754,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,08/06/16,39.2,39.2,55,1.3,45.5,0,754,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,08/06/16,,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,08/06/16,35,39.2,55,1.3,45.5,0,754,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,08/06/16,,39.2,55,1.3,45.5,0,754,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,08/06/16,36.9,39.2,55,1.3,45.5,0,754,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,08/06/16,,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,08/06/16,34.7,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,08/06/16,37.6,39.2,55,1.3,45.5,0,754,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,08/06/16,35.3,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,08/06/16,37.6,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,08/06/16,43.6,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,08/06/16,34.8,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,08/06/16,,39.2,55,1.3,45.5,0,754,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,08/06/16,34,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,08/06/16,32.2,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,08/06/16,34.2,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,08/06/16,38.4,39.2,55,1.3,45.5,0,754,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,08/06/16,32.7,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,08/06/16,39.4,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,08/06/16,32.5,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,08/06/16,41.8,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,08/06/16,37.6,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,08/06/16,33.6,39.2,55,1.3,45.5,0,754,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,08/06/16,33.1,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,08/06/16,35.2,39.2,55,1.3,45.5,0,754,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,08/06/16,32.7,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,08/06/16,38,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,08/06/16,35,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,08/06/16,41.1,39.2,55,1.3,45.5,0,754,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,08/06/16,41.3,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,08/06/16,32.8,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,08/06/16,36.1,39.2,55,1.3,45.5,0,754,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,08/06/16,45.6,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,08/06/16,37.6,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,08/06/16,36.7,39.2,55,1.3,45.5,0,754,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,08/06/16,38.5,39.2,55,1.3,45.5,0,754,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,08/06/16,38.2,39.2,55,1.3,45.5,0,754,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,08/06/16,41.3,39.2,55,1.3,45.5,0,754,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,08/06/16,32.9,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,08/06/16,39.6,39.2,55,1.3,45.5,0,754,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,08/06/16,34.9,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,08/06/16,33.7,39.2,55,1.3,45.5,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,08/06/16,40.4,39.2,55,1.3,45.5,0,754,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,09/06/16,33.3,40.6,80,1.8,44.7,1.52,735,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,09/06/16,33.3,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,09/06/16,36.6,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,09/06/16,37.5,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,09/06/16,38,40.6,80,1.8,44.7,1.52,735,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,09/06/16,,40.6,80,1.8,44.7,1.52,735,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,09/06/16,,40.6,80,1.8,44.7,1.52,735,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,09/06/16,40.7,40.6,80,1.8,44.7,1.52,735,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,09/06/16,33.9,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,09/06/16,36,40.6,80,1.8,44.7,1.52,735,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,09/06/16,32.6,40.6,80,1.8,44.7,1.52,735,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,09/06/16,33.4,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,09/06/16,,40.6,80,1.8,44.7,1.52,735,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,09/06/16,38.7,40.6,80,1.8,44.7,1.52,735,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,09/06/16,,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,09/06/16,35,40.6,80,1.8,44.7,1.52,735,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,09/06/16,,40.6,80,1.8,44.7,1.52,735,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,09/06/16,35.8,40.6,80,1.8,44.7,1.52,735,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,09/06/16,,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,09/06/16,34.7,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,09/06/16,36.9,40.6,80,1.8,44.7,1.52,735,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,09/06/16,34.6,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,09/06/16,37.7,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,09/06/16,43.5,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,09/06/16,34.6,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,09/06/16,,40.6,80,1.8,44.7,1.52,735,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,09/06/16,34.4,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,09/06/16,32.9,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,09/06/16,34,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,09/06/16,38.6,40.6,80,1.8,44.7,1.52,735,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,09/06/16,32.7,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,09/06/16,39,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,09/06/16,32,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,09/06/16,41.2,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,09/06/16,37.4,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,09/06/16,33.7,40.6,80,1.8,44.7,1.52,735,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,09/06/16,32.9,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,09/06/16,35.5,40.6,80,1.8,44.7,1.52,735,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,09/06/16,33,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,09/06/16,37.7,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,09/06/16,35.5,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,09/06/16,39.9,40.6,80,1.8,44.7,1.52,735,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,09/06/16,40.3,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,09/06/16,32.8,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,09/06/16,36.5,40.6,80,1.8,44.7,1.52,735,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,09/06/16,43.5,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,09/06/16,36.8,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,09/06/16,36.2,40.6,80,1.8,44.7,1.52,735,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,09/06/16,37.9,40.6,80,1.8,44.7,1.52,735,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,09/06/16,37.9,40.6,80,1.8,44.7,1.52,735,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,09/06/16,37.9,40.6,80,1.8,44.7,1.52,735,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,09/06/16,33.5,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,09/06/16,40.1,40.6,80,1.8,44.7,1.52,735,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,09/06/16,36.5,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,09/06/16,,40.6,80,1.8,44.7,1.52,735,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,09/06/16,40.5,40.6,80,1.8,44.7,1.52,735,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,10/06/16,33.4,41.8,56,1.3,47.1,0,754,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,10/06/16,33.7,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,10/06/16,35.9,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,10/06/16,37.3,41.8,56,1.3,47.1,0,754,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,10/06/16,38.8,41.8,56,1.3,47.1,0,754,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,10/06/16,,41.8,56,1.3,47.1,0,754,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,10/06/16,,41.8,56,1.3,47.1,0,754,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,10/06/16,44.2,41.8,56,1.3,47.1,0,754,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,10/06/16,33.3,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,10/06/16,36.5,41.8,56,1.3,47.1,0,754,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,10/06/16,31.9,41.8,56,1.3,47.1,0,754,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,10/06/16,33.4,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,10/06/16,,41.8,56,1.3,47.1,0,754,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,10/06/16,39.2,41.8,56,1.3,47.1,0,754,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,10/06/16,,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,10/06/16,34.4,41.8,56,1.3,47.1,0,754,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,10/06/16,,41.8,56,1.3,47.1,0,754,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,10/06/16,35.6,41.8,56,1.3,47.1,0,754,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,10/06/16,,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,10/06/16,34.7,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,10/06/16,37.5,41.8,56,1.3,47.1,0,754,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,10/06/16,34.6,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,10/06/16,38,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,10/06/16,45.1,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,10/06/16,35,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,10/06/16,,41.8,56,1.3,47.1,0,754,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,10/06/16,35.1,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,10/06/16,34.1,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,10/06/16,34.1,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,10/06/16,39.9,41.8,56,1.3,47.1,0,754,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,10/06/16,33,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,10/06/16,38.6,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,10/06/16,33.1,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,10/06/16,42,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,10/06/16,38.5,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,10/06/16,33.5,41.8,56,1.3,47.1,0,754,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,10/06/16,34.1,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,10/06/16,35.6,41.8,56,1.3,47.1,0,754,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,10/06/16,33,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,10/06/16,,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,10/06/16,35.4,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,10/06/16,40.7,41.8,56,1.3,47.1,0,754,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,10/06/16,42.1,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,10/06/16,33.4,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,10/06/16,35.6,41.8,56,1.3,47.1,0,754,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,10/06/16,46.6,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,10/06/16,37.1,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,10/06/16,37.5,41.8,56,1.3,47.1,0,754,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,10/06/16,38.2,41.8,56,1.3,47.1,0,754,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,10/06/16,37.5,41.8,56,1.3,47.1,0,754,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,10/06/16,38.7,41.8,56,1.3,47.1,0,754,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,10/06/16,34,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,10/06/16,41.3,41.8,56,1.3,47.1,0,754,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,10/06/16,39.3,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,10/06/16,33.3,41.8,56,1.3,47.1,0,754,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,10/06/16,41.1,41.8,56,1.3,47.1,0,754,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,11/06/16,33,37.7,87,1.8,39.1,3.05,837,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,11/06/16,32.1,37.7,87,1.8,39.1,3.05,837,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,11/06/16,35.4,37.7,87,1.8,39.1,3.05,837,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,11/06/16,36.8,37.7,87,1.8,39.1,3.05,837,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,11/06/16,36.9,37.7,87,1.8,39.1,3.05,837,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,11/06/16,,37.7,87,1.8,39.1,3.05,837,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,11/06/16,,37.7,87,1.8,39.1,3.05,837,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,11/06/16,,37.7,87,1.8,39.1,3.05,837,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,11/06/16,33.4,37.7,87,1.8,39.1,3.05,837,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,11/06/16,35.2,37.7,87,1.8,39.1,3.05,837,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,11/06/16,31.4,37.7,87,1.8,39.1,3.05,837,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,11/06/16,32.6,37.7,87,1.8,39.1,3.05,837,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,11/06/16,,37.7,87,1.8,39.1,3.05,837,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
